leaid,leanm,grade,year,achv,achvz,math,rla,totenrl,perasn,perblk,perhsp,perind,perwht,perecd,perell,Hperasn,Hperblk,Hperhsp,Hperind,Hperwht,Hperecd,Hperell,LOCALE_VARS,Locale4,Locale3,BlackBeltSm,DIST_FACTORS,DiSTR,DiInstAid,DiGuidC,DiLib,DiAdmin,DiRevTotal,DiRevLocal,DiExpTotal,DiExpInst,DiExpSuppt,DiExpPupl,DiExpPlant,DiExpBus,DiSalAll,DiSalReg,DiSalInst,DiSalPlant,DiSalBus,DiSalPupl,hsecdnec,rsecdnec,COUNTY_FACTORS,CmPoverty,CmUnemp,CmSglPrnt,CmCollege,snapall,FoodDesert,CT_EconType,CT_LowEducation,CT_PopLoss,CT_RetireDest,CT_PersistPoverty,CT_PersistChildPoverty,HEALTH_FACTORS,H_FCTR_ZS,HBehaveZS,ClinCareZS,SocEcnZS,PhysEnvZS
100007,HOOVER CITY,8,2015,.89477599,2.0717771,.4107556,.48402038,1157,.064639315,.27055436,.049425647,.00046420164,.61491644,.2377193,.036561761,0,0,0,0,1,0,0,,Urban,Urban,0,,.07009346,.0043853344,.0022286125,.001294033,.0048166788,12080.518,6665.9238,11893.314,6598.2744,3590.5823,624.22717,1073.7599,480.66141,6352.6958,3475.4133,4314.6655,287.5629,248.31056,380.58951,.001451683,.0015845459,,.082222015,.049732931,.14498238,.55096358,.034179434,0,Nonspecialized,0,0,0,0,1,,-.87765998,-.44518843,-1.7075361,-.39647549,-.098118506
100008,MADISON CITY,3,2010,.15315074,.94917554,-.16973242,.32288316,593,.098432697,.20017679,.03399061,.0041164202,.66328347,.19965577,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,.020693315,.019166455,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,4,2010,.44447604,1.3512913,.0050204666,.43945557,670,.099305317,.19377238,.031659711,.0049347547,.67032784,.16867469,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,.026438331,.024569908,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,5,2010,.46359101,1.3776757,-.024744619,.48833564,638,.09424682,.20409194,.02513798,.0033027909,.67322046,.20537125,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,.0022166211,.00226736,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,6,2010,1.1447197,2.3178363,.40923068,.73548901,627,.092594124,.18191384,.030764131,.00446901,.69025892,.18627451,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,.014644113,.014810737,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,7,2010,1.118777,2.2820277,.45075119,.66802585,681,.061678682,.20623572,.030020498,.006592466,.6954726,.17655572,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,0,0,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,8,2010,1.0382545,2.1708827,.42026675,.61798769,728,.06098621,.19837408,.025267716,.0038237271,.71154827,.16643551,.028772822,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.061917678,.0081377523,.0020049533,.0014152612,.0031843379,10587.688,4340.2524,12863.428,5390.6123,3142.9414,603.37305,866.61163,352.2821,5082.085,2658.9221,3450.053,214.05826,150.37151,288.35947,.0020391201,.001841056,,.066394791,.056303442,.13700706,.56836909,.024615452,1,Federal/State Government,0,0,0,0,0,,-1.860437,-1.5049019,-.74697208,-1.4900317,-.041770212
100008,MADISON CITY,3,2011,.51945919,1.3620541,-.098683938,.61814314,590,.11016949,.17627119,.042372882,.0033898305,.66779661,.21594684,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,.010710352,.011093769,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,4,2011,.68125486,1.5877886,.087665737,.59358913,586,.095563143,.19112629,.023890786,.0068259384,.68259388,.22442244,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,.016312053,.016847581,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,5,2011,.63196498,1.5190202,.050329123,.58163583,650,.096923076,.19538462,.027692307,.0015384615,.67846155,.18731563,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,.01791176,.01723744,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,6,2011,.79882711,1.7518232,.2560187,.54280841,625,.077144913,.21346743,.022379424,.0063350503,.68067318,.19656786,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,.013354465,.01228595,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,7,2011,1.0220714,2.0632896,.41037005,.61170131,634,.091482647,.20031546,.02681388,0,.68138802,.18535826,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,0,0,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,8,2011,1.1663642,2.2646043,.43234745,.73401678,714,.056022409,.20868348,.022408964,.0098039219,.70308125,.16779432,.026418209,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.055629287,.007188675,.001880115,.00132714,.0030966601,9781.2432,4180.8228,12473.789,5240.3228,2982.5259,526.54279,809.00244,336.2088,4802.1455,2448.0203,3226.0562,205.15373,150.74098,272.06369,.0046731918,.004247041,,.081038721,.065695725,.12924096,.56371146,.03560077,1,Federal/State Government,0,0,0,0,0,,-2.0338492,-1.4816496,-1.0625893,-1.4486762,-1.1686454
100008,MADISON CITY,3,2012,.6593672,1.4985231,.010091324,.6492759,636,.11021103,.19786523,.035699066,.0064791171,.64974552,.20216049,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.017991036,.016638374,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,4,2012,.80943966,1.7059715,.15073738,.65870231,637,.11080321,.18961529,.045379188,.0056950501,.64850724,.21141975,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.019189509,.021635409,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,5,2012,.70273536,1.5584718,.049650095,.65308529,636,.08830484,.20513386,.039745491,.0042154696,.66260034,.21898928,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.013227672,.014162763,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,6,2012,1.4553609,2.5988421,.57011074,.88525009,718,.097711675,.19748501,.03843309,.0023207662,.66404945,.19372442,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.010544172,.010686464,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,7,2012,.59530538,1.4099691,.25089028,.3444151,700,.076945812,.2333867,.021391625,.0032512315,.66502464,.2122905,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.001133051,.001177319,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,8,2012,.96485442,1.9208045,.4843739,.48048052,674,.089442857,.20437846,.028431328,.003421416,.67432594,.18023255,.026211016,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.059413332,.0073100589,.0018297372,.0013439134,.0039033645,9973.0137,4285.5469,9970.667,5256.8535,3167.5732,567.89331,912.85333,349.97333,4940.5864,2406.8267,3296.4268,215.57333,160.10667,255.25333,.002358174,.0022354079,,.061501175,.067571901,.11946005,.55848819,.042672928,1,Federal/State Government,0,0,0,0,0,,-2.2337058,-1.7459387,-1.9640062,-1.5239384,-.88799477
100008,MADISON CITY,3,2013,.74940538,1.5900449,.18794473,.56146067,641,.084730357,.19887204,.042321533,.0051275562,.66894853,.19907407,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,.02057468,.020824457,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,4,2013,1.3705326,2.4259946,.27517092,1.0953617,676,.099156655,.2027898,.036444932,.006038459,.65557015,.22189349,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,.0064792922,.006784806,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,5,2013,1.2136405,2.2148399,.31279987,.90084058,664,.09388946,.18443811,.041625425,.0087839225,.6712631,.19760479,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,.010931339,.010166413,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,6,2013,.98373318,1.9054171,.43997118,.54376197,686,.076227859,.20509033,.041234665,.0049043521,.67254281,.21919771,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,.0057781641,.0061237221,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,7,2013,1.1692874,2.1551471,.4873476,.68193978,773,.093319751,.21282651,.029858798,.0019982934,.6619966,.18822023,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,.0049939142,.0048170709,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,8,2013,.8250429,1.6918423,.32927194,.49577096,736,.085926428,.22475314,.029910089,.0020335049,.65737689,.21486486,,0,0,0,0,1,0,1,,Suburb,Sub/Twn,0,,.055369478,.0074314424,.0017793594,.0013606866,.0047100689,10558.3,4521.771,10972.263,5251.9365,3323.0061,578.50116,953.31799,381.2016,5015.9097,2402.1353,3332.0076,215.9305,168.51581,263.86853,0,0,,.066008016,.07586284,.12167568,.5643099,.046098769,1,Federal/State Government,0,0,0,0,0,,-1.8582598,-1.8202156,-1.7878582,-1.1957005,-.99806803
100008,MADISON CITY,3,2014,1.2233627,2.5130556,.46856681,.75479591,702,.094223686,.20063566,.044230089,.007211687,.65369892,.24682651,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.023539152,.027097249,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,4,2014,1.3547482,2.7100737,.57154083,.78320748,677,.087362215,.19430371,.045340821,.006503873,.66648942,.20381232,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.023320578,.023572451,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,5,2014,1.2761822,2.5922606,.45682976,.81935239,688,.098334454,.20654173,.039714631,.0079176705,.64749151,.23796034,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.0170286,.017530866,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,6,2014,1.2459166,2.5468762,.58503729,.66087937,702,.093135446,.1843058,.03811954,.010353784,.67408544,.20422535,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.034046829,.032528114,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,7,2014,1.1192631,2.3569541,.51084274,.60842031,727,.084349535,.21079862,.039724156,.0046607223,.66046697,.22993197,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.003113196,.0033451971,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,8,2014,1.0968683,2.3233721,.59301406,.50385416,797,.090520591,.20691662,.032153867,.0038951554,.6665138,.20347394,.025434373,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.053018693,.0073551945,.0017366431,.0013280213,.004699152,10590.97,4546.4297,11744.305,5356.7271,3461.1299,589.23279,918.68427,362.95844,5067.8311,2400.5518,3361.1196,214.42435,168.14792,269.384,.002924365,.002951615,,.087681212,.074817345,.11672257,.54891658,.053043555,1,Federal/State Government,0,0,0,0,0,,-1.7033255,-1.7129203,-1.6661073,-1.3697844,.096732721
100008,MADISON CITY,3,2015,1.3500888,2.7352421,.5839144,.76617438,715,.094123937,.21113899,.045810625,.0055755591,.6433509,.24546723,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.015465728,.017392606,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100008,MADISON CITY,4,2015,1.204669,2.5233417,.43090186,.77376717,731,.095374607,.21203589,.046513416,.0055870754,.64048904,.2486413,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.015634436,.018096978,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100008,MADISON CITY,5,2015,1.1066861,2.3805647,.47455338,.63213271,717,.092757203,.20081562,.044912148,.0075539132,.65396112,.20083103,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.015322228,.015410147,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100008,MADISON CITY,6,2015,1.1498574,2.4434724,.32203946,.82781792,741,.094979867,.21187912,.046624687,.0058024698,.64071387,.21986754,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.011371152,.011867872,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100008,MADISON CITY,7,2015,1.0211188,2.2558792,.46880198,.55231678,744,.084982604,.20607042,.042026892,.0074124266,.65950763,.21820615,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.0027375671,.002869783,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100008,MADISON CITY,8,2015,.78823829,1.9165344,.32530144,.46293685,777,.085146569,.20584877,.041745204,.0074382816,.65982121,.22079588,.027990602,0,0,0,0,1,0,0,,Suburb,Sub/Twn,0,,.052841876,.0072919787,.001698132,.0012985716,.0043951655,10581.061,4482.0698,10104.285,5525.4219,3340.7251,608.63049,891.91888,344.82071,5173.6089,2442.9128,3416.7417,220.95695,171.31155,282.68906,.00043156999,.00045550999,,.090160079,.06894391,.11821993,.55837995,.054358188,1,Federal/State Government,0,0,0,0,0,,-1.7056533,-1.6901741,-1.7075361,-1.219064,.12805296
100011,LEEDS CITY,3,2010,-.75640631,-.30628431,-.5520997,-.20430663,110,.0069735008,.20920502,.14225942,.0013947001,.64016736,.60176992,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,4,2010,-.94030523,-.56011963,-.60592598,-.33437929,124,.0069735008,.20920502,.14225942,.0013947001,.64016736,.60869563,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,5,2010,-.45688036,.10715079,-.30449155,-.15238881,104,.0069735008,.20920502,.14225942,.0013947001,.64016736,.54954952,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,6,2010,-1.1632241,-.86781412,-.74219626,-.42102784,117,0,.2820513,.094017096,0,.62393165,.56198347,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,7,2010,-.92062759,-.53295863,-.69034523,-.23028234,111,.0090090092,.24324325,.072072074,0,.67567569,.63063061,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,8,2010,-.72042757,-.25662294,-.47654596,-.2438816,102,0,.23529412,.11764706,.019607844,.627451,.52999997,.071184121,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.063979529,.0038387715,.0019193857,.0012795905,.0038387715,9918.1064,3543.1863,11236.084,4859.2451,3502.2393,433.78119,1033.2694,463.21176,4941.1387,2363.4038,3186.8203,129.87843,204.73448,228.40691,0,0,,.17621514,.086479194,.23604316,.23493309,.093954772,0,Nonspecialized,0,0,0,0,1,,.077503242,-.38069436,-2.1763997,.11390258,3.032517
100011,LEEDS CITY,3,2011,-.74178636,-.39761299,-.66219902,-.079587363,131,.0076335878,.19847329,.11450382,0,.6793893,.53787881,.071657069,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.059880238,.0035928143,.0017964072,.0011976048,.0035928143,8988.0244,3050.8982,9959.2813,4668.2637,3217.3652,473.65268,904.19159,402.99402,4825.7485,2428.1438,3143.1138,96.407188,200,250.29941,0,0,,.15527228,.088608027,.21414404,.22843479,.096937574,0,Nonspecialized,0,0,0,0,1,,-.38524413,-.37151155,-2.1149452,-.15155491,2.8704529
100011,LEEDS CITY,4,2011,-.87931812,-.58949482,-.64514494,-.23417318,114,.0087609515,.21151441,.1476846,.0012515645,.63078851,.61061949,.071657069,0,0,0,0,1,1,0,,Town,Sub/Twn,0,,.059880238,.0035928143,.0017964072,.0011976048,.0035928143,8988.0244,3050.8982,9959.2813,4668.2637,3217.3652,473.65268,904.19159,402.99402,4825.7485,2428.1438,3143.1138,96.407188,200,250.29941,0,0,,.15527228,.088608027,.21414404,.22843479,.096937574,0,Nonspecialized,0,0,0,0,1,,-.38524413,-.37151155,-2.1149452,-.15155491,2.8704529
